created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Oct 29 13:08:07 +0000 2023;1718615696366854389;"Menteri Agama (Menag) Yaqut Cholil Qoumas memberikan klarifikasi soal deklarasi dukungan Nahdlatul Wathan Islamiyah Diniyah (NWDI) terhadap capres-cawapres Prabowo Subianto dan Gibran Rakabuming Raka. Dukungan yang disampaikan di saat acara Hultah Madrasah NWDI ke-88 di Lapangan… https://t.co/Hm3fBzpKB0";4;7;62;145;in;1053271569877749760;1718615696366854389;mikuroQ;https://twitter.com/mikuroQ/status/1718615696366854389
Sun Oct 29 13:04:38 +0000 2023;1718614823569969361;"AHY pimpin Deklarasi Capres koalisi Indonesia Maju Prabowo Subianto. nhn  AgusYudhoyono PDemokrat Demokrat Pilihan Kita https://t.co/OAe12xjuLx";0;0;0;0;in;1654636715645243397;1718614823569969361;Dinda_Kirantii;https://twitter.com/Dinda_Kirantii/status/1718614823569969361
Sun Oct 29 13:04:33 +0000 2023;1718614800803192937;"AHY Deklarasikan Prabowo Subianto Sebagai Capres Hari Ini, semangat perubahan tetap diperjuangkan. \wp  PDemokrat AgusYudhoyono Demokrat Pilihan Kita https://t.co/LyX87KXlbE";0;0;0;0;in;1654636715645243397;1718614800803192937;Dinda_Kirantii;https://twitter.com/Dinda_Kirantii/status/1718614800803192937
Sun Oct 29 13:00:00 +0000 2023;1718613655586271281;"Prabowo Dirumorkan Kena Stroke 2 Kali, Begini Hasil Pemeriksaan Capres-Cawapres di RSPAD  Prabowo Subianto baru-baru ini diterpa isu bahwa dirinya pernah mengalami stroke dua kali. Begini hasilnya.  &gt &gt  https://t.co/PsIAYnEXh2  #detikhealth";1;8;4;19;in;69183155;1718613655586271281;detikcom;https://twitter.com/detikcom/status/1718613655586271281
Sun Oct 29 12:47:43 +0000 2023;1718610564082196507;"AHY pimpin Deklarasi Capres koalisi Indonesia Maju Prabowo Subianto. nhn  AgusYudhoyono PDemokrat Demokrat Pilihan Kita https://t.co/NQ2fhd3UGm";0;0;0;0;in;1303313958;1718610564082196507;Brownest_skin;https://twitter.com/Brownest_skin/status/1718610564082196507
Sun Oct 29 12:47:42 +0000 2023;1718610560533901521;"AHY Deklarasikan Prabowo Subianto Sebagai Capres Hari Ini, semangat perubahan tetap diperjuangkan. \wp  PDemokrat AgusYudhoyono Demokrat Pilihan Kita https://t.co/zWgFVRSzQ6";0;0;0;0;in;560467737;1718610560533901521;APhontiP;https://twitter.com/APhontiP/status/1718610560533901521
Sun Oct 29 12:47:34 +0000 2023;1718610527591751869;"AHY Deklarasikan Prabowo Subianto Sebagai Capres Hari Ini, semangat perubahan tetap diperjuangkan. \wp  PDemokrat AgusYudhoyono Demokrat Pilihan Kita https://t.co/mMEJDpWkXz";0;0;0;0;in;1303313958;1718610527591751869;Brownest_skin;https://twitter.com/Brownest_skin/status/1718610527591751869
Sun Oct 29 12:41:38 +0000 2023;1718609033496826226;"AHY pimpin Deklarasi Capres koalisi Indonesia Maju Prabowo Subianto. nhn  AgusYudhoyono PDemokrat Demokrat Pilihan Kita https://t.co/kx1Q8uBOlG";0;0;0;0;in;1101762919;1718609033496826226;Iza_Zot;https://twitter.com/Iza_Zot/status/1718609033496826226
Sun Oct 29 12:41:33 +0000 2023;1718609012470776050;"AHY Deklarasikan Prabowo Subianto Sebagai Capres Hari Ini, semangat perubahan tetap diperjuangkan. \wp  PDemokrat AgusYudhoyono Demokrat Pilihan Kita https://t.co/DDtR1r5miG";0;0;0;0;in;1101762919;1718609012470776050;Iza_Zot;https://twitter.com/Iza_Zot/status/1718609012470776050
Sun Oct 29 12:39:01 +0000 2023;1718608375758672168;"AHY Deklarasikan Prabowo Subianto Sebagai Capres Hari Ini, semangat perubahan tetap diperjuangkan. \wp  PDemokrat AgusYudhoyono Demokrat Pilihan Kita https://t.co/L4YXVCJrAA";0;0;0;0;in;1563767293;1718608375758672168;arielssj9;https://twitter.com/arielssj9/status/1718608375758672168
